lat_bin,lon_bin,latitude,longitude,co2,time
-31.1,127.0,-31.095950347826086,126.99254352173912,407.5466813043478,1565135683.180748
-31.1,127.1,-31.06746475,127.06664,408.8853825,1565135684.2360015
-31.0,26.3,-31.046743,26.283846,407.3475,1565074448.4180272
-31.0,126.9,-31.0379,126.933705,406.62745,1565135683.2515068
-31.0,127.0,-31.008115857142858,127.00700004761904,408.61703238095237,1565135684.311149
-31.0,127.1,-30.994147440000003,127.09579916000001,408.67150200000003,1565135685.3474882
-31.0,127.2,-30.969418333333333,127.17434850000001,408.1360816666667,1565135686.4050066
-31.0,150.7,-30.97921566666667,150.71643777777777,406.12054888888883,1565130119.1171124
-31.0,150.8,-30.966408,150.76355,410.7412,1565130119.7295213
-30.9,127.0,-30.941,127.04243,408.62094,1565135685.4180007
-30.9,127.1,-30.908814105263158,127.11207878947368,407.9327205263158,1565135686.4691126
-30.9,127.2,-30.89685972,127.19866067999999,408.05179880000003,1565135687.460605
-30.9,127.3,-30.87577257142857,127.2729692857143,408.89381428571426,1565135688.4352963
-30.9,150.7,-30.904036789473682,150.71576842105264,409.4583847368421,1565130119.9551666
-30.9,150.8,-30.893747291666667,150.7934725,411.17583291666665,1565130120.8411324
-30.9,150.9,-30.86619425,150.86916000000002,410.27081499999997,1565130121.9027643
-30.8,127.2,-30.814843000000003,127.21087052941178,408.19462823529415,1565135688.5058324
-30.8,127.3,-30.799831592592593,127.29981866666667,408.622187037037,1565135689.5552323
-30.8,127.4,-30.7768348,127.3774213,406.179189,1565135690.5843055
-30.8,150.7,-30.8369175,150.7366,411.06971,1565130120.918511
-30.8,150.8,-30.81228875,150.8081205,408.2995505,1565130121.9030538
-30.8,150.9,-30.816835583333333,150.897435,407.92281249999996,1565130122.7375882
-30.8,151.0,-30.794416,150.95511,403.2125,1565130123.5629945
-30.7,127.3,-30.718398818181814,127.31310972727273,407.6881081818182,1565135690.6060014
-30.7,127.4,-30.697452119999998,127.39709352,404.6777788,1565135691.6731687
-30.7,127.5,-30.679321166666668,127.48265866666667,402.933965,1565135692.7263396
-30.6,26.8,-30.59420118181818,26.815185090909093,409.09758,1565074458.7828217
-30.6,26.9,-30.588850761904762,26.898506714285716,409.4509295238096,1565074459.6676774
-30.6,27.0,-30.574962666666664,26.963571666666667,407.35616,1565074460.4696617
-30.6,127.4,-30.621805545454546,127.42026654545454,403.82444181818187,1565135692.7574575
-30.6,127.5,-30.602849608695653,127.4963323478261,401.74517391304346,1565135693.7239635
-30.6,127.6,-30.5847998,127.58345406666668,404.102696,1565135694.791471
-30.5,26.9,-30.513486117647055,26.91215105882353,410.7385882352941,1565074460.654708
-30.5,27.0,-30.49413861904762,27.000680476190475,409.58153904761906,1565074461.7496252
-30.5,27.1,-30.482667499999998,27.06319475,409.637135,1565074462.4997554
-30.5,127.5,-30.536866500000002,127.51643999999999,402.029875,1565135694.6691742
-30.5,127.6,-30.503081166666668,127.61169822222223,404.27855555555556,1565135695.9935083
-30.5,127.7,-30.487231294117645,127.68256582352942,406.2724729411765,1565135696.875302
-30.5,127.8,-30.456661,127.75058,405.66696,1565135697.896026
-30.4,26.9,-30.449005,26.949013,411.81476,1565074461.7520125
-30.4,27.0,-30.419207272727274,27.012673454545453,409.7653,1565074462.7173736
-30.4,27.1,-30.388480400000002,27.1024856,409.910325,1565074463.9545028
-30.4,27.2,-30.37613288888889,27.184871666666666,410.23687555555557,1565074464.911011
-30.4,127.6,-30.430662,127.62310271428571,406.00064000000003,1565135696.9267235
-30.4,127.7,-30.406343761904765,127.7017849047619,406.92436428571426,1565135697.979916
-30.4,127.8,-30.391645352941175,127.79612770588234,403.94427882352943,1565135699.0814788
-30.4,127.9,-30.351437,127.865944,408.59177,1565135700.229025
-30.3,27.1,-30.32016788888889,27.120225444444443,411.9174255555556,1565074464.9038985
-30.3,27.2,-30.30309177272727,27.199223954545456,411.31960999999995,1565074465.8782387
-30.3,27.3,-30.278191384615386,27.281249153846154,410.59062769230775,1565074466.9743166
-30.3,127.7,-30.342308,127.70634,403.8789,1565135698.751986
-30.3,127.8,-30.30017204347826,127.80726517391304,407.6349204347826,1565135700.2269204
-30.3,127.9,-30.28856305,127.89464075000001,408.8160085,1565135701.223904
-30.3,128.0,-30.26114,127.96463,408.34344,1565135702.229014
-30.2,27.2,-30.222737,27.221524714285714,411.8972842857143,1565074467.0104313
-30.2,27.3,-30.198840115384616,27.30399123076923,411.2001276923077,1565074468.0972357
-30.2,27.4,-30.178780384615383,27.387840923076922,410.73466461538465,1565074469.15585
-30.2,127.8,-30.235611,127.83540775,408.32439250000004,1565135701.2380013
-30.2,127.9,-30.205497782608695,127.90451091304348,406.75304,1565135702.2629218
-30.2,128.0,-30.195838826086955,127.99161386956521,406.0999547826087,1565135703.2351801
-30.2,128.1,-30.161697333333333,128.06492,408.32480000000004,1565135704.3493404
-30.1,27.3,-30.1251915,27.320743900000004,411.67651400000005,1565074469.0994039
-30.1,27.4,-30.098869840000003,27.40361344,411.27064839999997,1565074470.2184496
-30.1,27.5,-30.0876750625,27.4872040625,411.481859375,1565074471.1746905
-30.1,27.6,-30.051567,27.551922,410.9144,1565074472.2290025
-30.1,127.9,-30.145336999999998,127.93399199999999,403.0202,1565135703.2380009
-30.1,128.0,-30.103443105263157,128.01574684210527,405.3264636842105,1565135704.522218
-30.1,128.1,-30.110410785714286,128.08557285714286,406.85051642857144,1565135705.134723
-30.0,27.4,-30.028379833333332,27.425274,410.669185,1565074471.233675
-30.0,27.5,-30.003399923076923,27.499954730769232,410.9265403846154,1565074472.2569706
-30.0,27.6,-29.987106999999998,27.5870165,410.8497522222222,1565074473.3054
-30.0,27.7,-29.960781,27.65013,411.90552,1565074474.2289915
-30.0,128.0,-30.04145,128.035,404.48987,1565135705.418013
-30.0,128.1,-30.001027,128.08857600000002,401.359162,1565135706.4075952
-30.0,128.2,-29.975063714285714,128.22026571428572,403.4483785714286,1565135708.0052967
-30.0,128.3,-29.97564033333333,128.26672666666667,403.78172333333333,1565135708.4606707
-29.9,27.5,-29.932892666666664,27.52886433333333,411.29492666666664,1565074473.344674
-29.9,27.6,-29.920376272727275,27.593762727272725,411.08670181818184,1565074474.1301863
-29.9,27.7,-29.889814444444443,27.692170833333332,410.9336416666667,1565074475.4535115
-29.9,27.8,-29.85521,27.763966,410.3625,1565074476.562996
-29.9,128.1,-29.935925,128.14952,404.71915,1565135707.7520175
-29.9,128.2,-29.92885990909091,128.20089090909093,402.7318218181818,1565135708.3390083
-29.8,27.6,-29.831914666666666,27.622077666666666,410.5829366666667,1565074475.4183369
-29.8,27.7,-29.804366333333334,27.712703666666666,411.1235938888889,1565074476.627061
-29.8,27.8,-29.793476619047617,27.789447428571428,411.1367980952381,1565074477.5137186
-29.8,27.9,-29.752449,27.850569,410.7108,1565074478.590022
-29.7,27.7,-29.732136,27.741596,409.277845,1565074477.7385077
-29.7,27.8,-29.705278428571425,27.806145047619047,410.7574214285714,1565074478.6817727
-29.7,27.9,-29.697031850000002,27.893387949999997,410.559674,1565074479.6419034
-29.7,28.0,-29.665841999999998,27.967241,410.67215,1565074480.7295196
-29.6,27.8,-29.634305666666666,27.84276266666667,410.5629066666667,1565074479.8539994
-29.6,27.9,-29.606390549999997,27.91107435,410.8137745,1565074480.849008
-29.6,28.0,-29.59226404347826,27.993262347826086,410.7115834782609,1565074481.8253994
-29.6,28.1,-29.5613935,28.0670755,410.65536499999996,1565074482.9095118
-29.5,27.9,-29.537069,27.939034499999998,410.53297,1565074481.9185095
-29.5,28.0,-29.509455266666667,28.0112348,411.33721133333336,1565074482.9475389
-29.5,28.1,-29.49799415,28.09316235,410.74431400000003,1565074483.8900557
-29.5,28.2,-29.491405,28.15361,409.79474,1565074484.562993
-29.4,28.0,-29.438684,28.044086,411.20642,1565074484.0850234
-29.4,28.1,-29.4117841,28.101198699999998,410.716237,1565074484.952502
-29.4,28.2,-29.392694111111112,28.19802083333333,410.70632333333333,1565074486.131732
-29.4,28.3,-29.37081,28.27570875,410.353865,1565074487.1527596
-29.3,28.2,-29.322689777777775,28.21216711111111,411.6933266666667,1565074487.0710106
-29.3,28.3,-29.297060499999997,28.299604,411.1674685,1565074488.231561
-29.3,28.4,-29.27025942857143,28.371295,410.31278857142854,1565074489.2485843
-29.2,28.3,-29.213850571428573,28.3083135,411.8127407142857,1565074489.2703617
-29.2,28.4,-29.194635375,28.399355541666665,411.1519591666667,1565074490.3914216
-29.2,28.5,-29.169655,28.458933000000002,410.487355,1565074491.2695146
-29.2,129.1,-29.150057,129.08456,400.8733,1565135725.9770246
-29.1,28.4,-29.11111318181818,28.413110181818183,412.1915427272727,1565074491.4847345
-29.1,28.5,-29.099596666666667,28.498620083333336,411.64401208333334,1565074492.4620047
-29.1,28.6,-29.069592875,28.584930375,411.6922925,1565074493.6628833
-29.1,129.1,-29.146742,129.11165,404.11646,1565135726.2829974
-29.0,28.5,-29.019468384615383,28.517169846153845,411.6938707692307,1565074493.5646214
-29.0,28.6,-28.99820256521739,28.599156739130436,411.36421304347823,1565074494.6205752
-29.0,28.7,-28.9771364,28.6754432,410.93567,1565074495.6203058
-28.9,28.6,-28.920591916666666,28.617597416666666,411.9267483333333,1565074495.69467
-28.9,28.7,-28.899811629629628,28.69789822222222,410.9786474074074,1565074496.728748
-28.9,28.8,-28.876061500000002,28.783554099999996,410.731671,1565074497.8509073
-28.8,28.7,-28.814261285714284,28.723706857142854,410.91305142857146,1565074497.9665759
-28.8,28.8,-28.801249884615384,28.797874846153846,410.6189503846154,1565074498.8505068
-28.8,28.9,-28.77897808333333,28.880206666666666,411.07705749999997,1565074499.9230049
-28.7,28.8,-28.719901299999997,28.8254683,411.54349600000006,1565074500.0580087
-28.7,28.9,-28.709279733333336,28.90019446666667,410.31710666666663,1565074500.91754
-28.7,29.0,-28.684073416666667,28.983239666666666,410.214495,1565074502.0295918
-28.6,28.9,-28.621855714285715,28.91077328571429,410.8327528571429,1565074502.0297203
-28.6,29.0,-28.605516263157895,28.997016315789473,411.1894636842105,1565074503.067061
-28.6,29.1,-28.585136333333335,29.081918888888893,410.8889844444445,1565074504.1452334
-28.6,129.6,-28.57112775,129.6317075,405.0969475,1565135738.0445008
-28.6,129.7,-28.578521000000002,129.707971,402.182624,1565135738.7141027
-28.6,129.8,-28.5675145,129.763895,402.62127999999996,1565135739.396002
-28.5,29.0,-28.53742133333333,29.007295666666664,412.3064866666667,1565074503.956008
-28.5,29.1,-28.49747929411765,29.109689117647058,411.8030952941176,1565074505.4273596
-28.5,29.2,-28.486392555555554,29.184015444444444,411.39565111111114,1565074506.2933383
-28.5,129.6,-28.53693766666667,129.63989,409.36115666666666,1565135738.5203345
-28.5,129.7,-28.50627239130435,129.70750956521738,407.5629978260869,1565135739.5417905
-28.5,129.8,-28.500913222222223,129.78727166666667,409.3112788888889,1565135740.3929503
-28.5,129.9,-28.46490975,129.8640725,409.0927125,1565135741.5695066
-28.4,29.1,-28.421254166666667,29.119773,411.6748133333333,1565074506.409344
-28.4,29.2,-28.403623142857143,29.199818666666665,411.12581,1565074507.4008648
-28.4,29.3,-28.386474916666668,29.2831985,411.5755791666666,1565074508.4275053
-28.4,129.7,-28.438591000000002,129.73392,409.217805,1565135740.585012
-28.4,129.8,-28.40306671428571,129.81498809523808,409.5090595238095,1565135741.7954824
-28.4,129.9,-28.393380434782607,129.89693739130433,409.6418952173913,1565135742.718097
-28.4,130.0,-28.366764,129.96324666666666,409.40455000000003,1565135743.6830103
-28.3,29.2,-28.32554383333333,29.226269666666667,412.1849816666666,1565074508.567007
-28.3,29.3,-28.302110523809525,29.304394761904764,411.88316952380956,1565074509.6071541
-28.3,29.4,-28.287760666666667,29.386660583333335,411.4828791666667,1565074510.592004
-28.3,129.8,-28.338993,129.83675,409.52557,1565135742.751989
-28.3,129.9,-28.308108772727277,129.90663727272727,409.56092454545455,1565135743.7983687
-28.3,130.0,-28.298689666666665,129.99438285714285,409.65124571428566,1565135744.775388
-28.3,130.1,-28.2653995,130.0693175,409.53125,1565135745.9027562
-28.2,29.3,-28.2288796,29.319568800000003,412.366806,1565074510.6075993
-28.2,29.4,-28.205448714285716,29.40037307142857,412.148945,1565074511.6745079
-28.2,29.5,-28.189544363636365,29.489266636363638,411.8804,1565074512.7411911
-28.2,129.9,-28.2393055,129.93936,410.22641,1565135744.9185028
-28.2,130.0,-28.208731727272724,130.01087136363637,409.99990681818184,1565135745.9777772
-28.2,130.1,-28.19311529166667,130.09591333333333,409.98072333333334,1565135746.99955
-28.2,130.2,-28.1731935,130.1637675,409.171075,1565135747.9027452
-28.1,29.4,-28.1245112,29.4266394,411.515668,1565074512.8742135
-28.1,29.5,-28.103463368421057,29.50449010526316,409.8503357894737,1565074513.8854249
